날짜,체결가,전일비,등락률,거래량(천주),거래대금(백만)
2006-01-25,1342.59,15.76,1.19,510688.0,5988338.0
2006-01-24,1326.83,29.4,2.27,540136.0,5835954.0
2006-01-23,1297.43,27.35,-2.06,534801.0,5659426.0
2006-01-20,1324.78,35.86,-2.64,528394.0,5880505.0
2006-01-19,1360.64,7.73,0.57,408111.0,4911414.0
2006-01-18,1352.91,36.67,-2.64,567080.0,6797475.0
2006-01-17,1389.58,32.21,-2.27,473737.0,5477922.0
2006-01-16,1421.79,5.51,0.39,402104.0,5125770.0
2006-01-13,1416.28,13.7,0.98,418900.0,5258693.0
2006-01-12,1402.58,8.49,0.61,447862.0,5549009.0
2006-01-11,1394.09,2.2,-0.16,534599.0,5202702.0
2006-01-10,1396.29,12.04,-0.85,476499.0,5676285.0
2006-01-09,1408.33,4.45,-0.31,531485.0,6157944.0
2006-01-06,1412.78,17.27,1.24,587866.0,6215338.0
2006-01-05,1395.51,6.6,-0.47,538071.0,6211081.0
2006-01-04,1402.11,7.24,0.52,527991.0,6959163.0
2006-01-03,1394.87,5.6,0.4,541279.0,5569512.0
2006-01-02,1389.27,9.9,0.72,396300.0,4573018.0
2005-12-29,1379.37,11.21,0.82,445933.0,5277675.0
2005-12-28,1368.16,5.39,-0.39,368806.0,4150432.0
2005-12-27,1373.55,5.98,0.44,423771.0,4127910.0
2005-12-26,1367.57,8.04,0.59,382128.0,3906730.0
2005-12-23,1359.53,8.66,0.64,418649.0,4495914.0
2005-12-22,1350.87,3.29,-0.24,532939.0,5566929.0
2005-12-21,1354.16,13.16,0.98,498138.0,4621066.0
2005-12-20,1341.0,1.6,0.12,523432.0,4119544.0
2005-12-19,1339.4,18.36,1.39,513997.0,4126337.0
2005-12-16,1321.04,16.64,-1.24,621722.0,4887075.0
2005-12-15,1337.68,3.41,0.26,688576.0,5226135.0
2005-12-14,1334.27,2.21,-0.17,466021.0,4808532.0
2005-12-13,1336.48,3.25,0.24,484876.0,4354673.0
2005-12-12,1333.23,15.81,1.2,462717.0,4223572.0
2005-12-09,1317.42,6.78,-0.51,436781.0,4075040.0
2005-12-08,1324.2,0.55,-0.04,512041.0,5081186.0
2005-12-07,1324.75,3.69,0.28,542807.0,5679492.0
2005-12-06,1321.06,5.91,0.45,534915.0,4689819.0
2005-12-05,1315.15,5.03,0.38,440623.0,3942775.0
2005-12-02,1310.12,4.14,0.32,565151.0,5088708.0
2005-12-01,1305.98,8.54,0.66,465432.0,4526123.0
2005-11-30,1297.44,18.06,1.41,493098.0,4912379.0
2005-11-29,1279.38,14.36,-1.11,512445.0,4290373.0
2005-11-28,1293.74,0.52,0.04,469724.0,4130829.0
2005-11-25,1293.22,1.51,0.12,527890.0,4225093.0
2005-11-24,1291.71,9.69,0.76,556565.0,5267774.0
2005-11-23,1282.02,37.52,3.01,575405.0,5831406.0
2005-11-22,1244.5,24.3,-1.92,502491.0,4796070.0
2005-11-21,1268.8,3.45,-0.27,452361.0,4141095.0
2005-11-18,1272.25,2.9,0.23,559617.0,4431922.0
2005-11-17,1269.35,2.19,0.17,489645.0,3925720.0
2005-11-16,1267.16,13.3,1.06,555800.0,4201384.0
2005-11-15,1253.86,3.77,-0.3,433998.0,3486608.0
2005-11-14,1257.63,1.51,0.12,458056.0,3861504.0
2005-11-11,1256.12,21.69,1.76,586758.0,4476538.0
2005-11-10,1234.43,6.84,0.56,456468.0,3753156.0
2005-11-09,1227.59,0.88,0.07,393734.0,3420329.0
2005-11-08,1226.71,8.24,0.68,411848.0,3176376.0
2005-11-07,1218.47,3.51,-0.29,345055.0,3008765.0
2005-11-04,1221.98,4.01,0.33,400041.0,3629566.0
2005-11-03,1217.97,9.59,0.79,382065.0,3313216.0
2005-11-02,1208.38,19.43,1.63,328617.0,3221461.0
2005-11-01,1188.95,30.84,2.66,427219.0,4178997.0
2005-10-31,1158.11,17.39,1.52,320464.0,2570685.0
2005-10-28,1140.72,25.64,-2.2,341221.0,2866306.0
2005-10-27,1166.36,12.64,-1.07,445814.0,3522156.0
2005-10-26,1179.0,2.28,-0.19,405832.0,3149949.0
2005-10-25,1181.28,3.32,-0.28,447696.0,3377520.0
2005-10-24,1184.6,1.12,0.09,426324.0,2966104.0
2005-10-21,1183.48,21.25,1.83,532270.0,3512751.0
2005-10-20,1162.23,9.1,0.79,510905.0,3370008.0
2005-10-19,1153.13,33.09,-2.79,564435.0,3583842.0
2005-10-18,1186.22,9.86,0.84,524463.0,3660866.0
2005-10-17,1176.36,13.81,-1.16,482113.0,3339665.0
2005-10-14,1190.17,3.27,-0.27,576230.0,4283019.0
2005-10-13,1193.44,23.62,-1.94,615053.0,4596977.0
2005-10-12,1217.06,27.21,-2.19,598663.0,4614826.0
2005-10-11,1244.27,17.09,1.39,503997.0,3612249.0
2005-10-10,1227.18,26.17,2.18,443571.0,3456931.0
2005-10-07,1201.01,1.48,-0.12,498302.0,3933100.0
2005-10-06,1202.49,24.91,-2.03,512653.0,4054252.0
2005-10-05,1227.4,15.38,-1.24,514779.0,4305947.0
2005-10-04,1242.78,21.77,1.78,439359.0,4058802.0
2005-09-30,1221.01,10.21,-0.83,403062.0,4000250.0
2005-09-29,1231.22,2.65,0.22,422839.0,3834873.0
2005-09-28,1228.57,18.94,1.57,470377.0,4240516.0
2005-09-27,1209.63,3.22,0.27,488097.0,3753926.0
2005-09-26,1206.41,30.53,2.6,400044.0,3660421.0
2005-09-23,1175.88,24.09,-2.01,445852.0,3884539.0
2005-09-22,1199.97,3.3,0.28,485728.0,3991764.0
2005-09-21,1196.67,5.74,0.48,503450.0,3865833.0
2005-09-20,1190.93,16.8,1.43,422269.0,4147994.0
2005-09-16,1174.13,4.54,0.39,385977.0,3429649.0
2005-09-15,1169.59,1.18,-0.1,516638.0,4288624.0
2005-09-14,1170.77,12.65,1.09,532403.0,3918519.0
2005-09-13,1158.12,0.24,-0.02,379763.0,3425965.0
2005-09-12,1158.36,5.86,0.51,487837.0,4119140.0
2005-09-09,1152.5,7.24,0.63,373874.0,2932942.0
2005-09-08,1145.26,2.27,0.2,464467.0,3898284.0
2005-09-07,1142.99,20.34,1.81,414587.0,3314922.0
2005-09-06,1122.65,8.15,0.73,494878.0,3131054.0
2005-09-05,1114.5,1.33,-0.12,337238.0,2061995.0
2005-09-02,1115.83,9.46,0.86,362125.0,2842873.0
2005-09-01,1106.37,23.04,2.13,401783.0,2858340.0
2005-08-31,1083.33,10.72,1.0,344646.0,2238775.0
2005-08-30,1072.61,9.45,0.89,331642.0,2374712.0
2005-08-29,1063.16,23.39,-2.15,369428.0,2334560.0
2005-08-26,1086.55,10.74,-0.98,385559.0,2724582.0
2005-08-25,1097.29,3.08,0.28,337856.0,2773681.0
2005-08-24,1094.21,21.63,-1.94,339738.0,3087421.0
2005-08-23,1115.84,0.84,-0.08,367014.0,2814480.0
2005-08-22,1116.68,26.8,2.46,383445.0,2640982.0
2005-08-19,1089.88,2.83,-0.26,398076.0,2716382.0
2005-08-18,1092.71,20.54,-1.85,439399.0,3378977.0
2005-08-17,1113.25,3.68,-0.33,452668.0,2891145.0
2005-08-16,1116.93,13.29,-1.18,407787.0,2990710.0
2005-08-12,1130.22,6.45,0.57,409333.0,3210687.0
2005-08-11,1123.77,18.91,1.71,438882.0,3110439.0
2005-08-10,1104.86,5.09,0.46,448547.0,2958465.0
2005-08-09,1099.77,13.13,1.21,462130.0,2720840.0
2005-08-08,1086.64,2.72,-0.25,390223.0,2262651.0
2005-08-05,1089.36,22.03,-1.98,556850.0,3005834.0
2005-08-04,1111.39,5.72,-0.51,679075.0,3828951.0
2005-08-03,1117.11,1.72,-0.15,656493.0,4563548.0
2005-08-02,1118.83,2.85,0.26,565867.0,3132417.0
2005-08-01,1115.98,4.69,0.42,501118.0,2969704.0
2005-07-29,1111.29,6.57,0.59,546000.0,3452219.0
2005-07-28,1104.72,11.69,1.07,651331.0,3907616.0
2005-07-27,1093.03,2.43,0.22,630529.0,3545466.0
2005-07-26,1090.6,0.9,0.08,695012.0,3373679.0
2005-07-25,1089.7,15.48,1.44,637547.0,3077746.0
2005-07-22,1074.22,0.43,-0.04,684896.0,3418183.0
2005-07-21,1074.65,0.25,0.02,701781.0,3622885.0
2005-07-20,1074.4,1.08,-0.1,967839.0,4622996.0
2005-07-19,1075.48,13.05,1.23,547713.0,3433595.0
2005-07-18,1062.43,2.83,0.27,500564.0,2687529.0
2005-07-15,1059.6,2.33,-0.22,567772.0,2984156.0
2005-07-14,1061.93,11.77,1.12,599040.0,3698686.0
2005-07-13,1050.16,6.28,0.6,744616.0,3008250.0
2005-07-12,1043.88,3.45,0.33,781356.0,3631924.0
2005-07-11,1040.43,18.48,1.81,770516.0,3519156.0
2005-07-08,1021.95,4.87,-0.47,614161.0,2812432.0
2005-07-07,1026.82,7.81,0.77,677408.0,3046840.0
2005-07-06,1019.01,0.2,0.02,687971.0,3086202.0
2005-07-05,1018.81,2.9,-0.28,568714.0,2656709.0
2005-07-04,1021.71,3.69,0.36,552723.0,2668059.0
2005-07-01,1018.02,9.86,0.98,494732.0,2580385.0
2005-06-30,1008.16,9.08,0.91,507090.0,2575758.0
2005-06-29,999.08,4.34,0.44,408259.0,2422814.0
2005-06-28,994.74,3.63,0.37,430648.0,2358487.0
2005-06-27,991.11,11.32,-1.13,401821.0,2306535.0
2005-06-24,1002.43,8.37,-0.83,406136.0,2661377.0
2005-06-23,1010.8,8.65,0.86,449216.0,2791180.0
2005-06-22,1002.15,12.16,1.23,534744.0,2798308.0
2005-06-21,989.99,4.66,-0.47,408248.0,2318542.0
2005-06-20,994.65,9.03,-0.9,367185.0,2030964.0
2005-06-17,1003.68,0.54,0.05,451298.0,2529352.0
2005-06-16,1003.14,1.2,0.12,475058.0,2726692.0
2005-06-15,1001.94,18.19,1.85,402704.0,2496389.0
2005-06-14,983.75,6.74,-0.68,345840.0,2032242.0
2005-06-13,990.49,0.3,-0.03,405793.0,2116492.0
2005-06-10,990.79,3.21,0.33,517839.0,2645115.0
2005-06-09,987.58,11.36,1.16,453825.0,3101265.0
2005-06-08,976.22,5.34,0.55,340328.0,2403551.0
2005-06-07,970.88,5.21,-0.53,317561.0,2035418.0
2005-06-03,976.09,5.21,0.54,322968.0,1925450.0
2005-06-02,970.88,1.37,0.14,312312.0,2001289.0
2005-06-01,969.51,0.7,-0.07,256650.0,1736418.0
2005-05-31,970.21,1.17,0.12,252372.0,1726441.0
2005-05-30,969.04,8.13,0.85,299302.0,1651681.0
2005-05-27,960.91,17.0,1.8,303151.0,2087509.0
2005-05-26,943.91,2.61,0.28,264524.0,1513751.0
2005-05-25,941.3,10.31,-1.08,279809.0,1899347.0
2005-05-24,951.61,0.56,0.06,321241.0,1672507.0
2005-05-23,951.05,1.14,-0.12,315715.0,1451545.0
2005-05-20,952.19,0.1,0.01,341238.0,1733650.0
2005-05-19,952.09,21.73,2.34,366589.0,2417368.0
2005-05-18,930.36,3.2,0.35,333346.0,1832479.0
2005-05-17,927.16,1.88,-0.2,288217.0,1664251.0
2005-05-16,929.04,5.85,0.63,405543.0,1818779.0
2005-05-13,923.19,1.98,0.21,295679.0,1852133.0
2005-05-12,921.21,2.17,-0.24,307792.0,1677460.0
2005-05-11,923.38,10.9,-1.17,268607.0,1681911.0
2005-05-10,934.28,0.92,-0.1,347689.0,1785109.0
2005-05-09,935.2,5.65,-0.6,362534.0,1912068.0
2005-05-06,940.85,11.5,1.24,314695.0,2196335.0
2005-05-04,929.35,15.53,1.7,330702.0,1837622.0
2005-05-03,913.82,4.6,-0.5,373033.0,1587529.0
2005-05-02,918.42,7.12,0.78,298907.0,1353728.0
2005-04-29,911.3,6.43,-0.7,335607.0,2189547.0
2005-04-28,917.73,12.43,-1.34,369839.0,1940080.0
2005-04-27,930.16,14.3,-1.51,398222.0,1785611.0
2005-04-26,944.46,1.71,-0.18,429942.0,1783209.0
2005-04-25,946.17,5.38,0.57,387340.0,1600366.0
2005-04-22,940.79,1.65,0.18,438261.0,1864731.0
2005-04-21,939.14,1.78,0.19,443311.0,2198358.0
2005-04-20,937.36,4.91,0.53,410506.0,2243329.0
2005-04-19,932.45,7.45,0.81,360814.0,1982731.0
2005-04-18,925.0,22.22,-2.35,367619.0,2172640.0
2005-04-15,947.22,6.7,-0.7,378262.0,2509741.0
2005-04-14,953.92,27.39,-2.79,419598.0,2591588.0
2005-04-13,981.31,0.48,-0.05,438078.0,1858811.0
2005-04-12,981.79,4.15,-0.42,477498.0,1916649.0
2005-04-11,985.94,6.23,-0.63,411837.0,1753243.0
2005-04-08,992.17,3.27,0.33,489898.0,2575687.0
2005-04-07,988.9,0.9,0.09,571335.0,2658942.0
2005-04-06,988.0,5.5,0.56,473792.0,2448710.0
2005-04-04,982.5,0.6,0.06,458761.0,2019905.0
2005-04-01,981.9,16.22,1.68,480856.0,2439717.0
2005-03-31,965.68,10.23,1.07,435277.0,2027877.0
2005-03-30,955.45,3.51,-0.37,442964.0,1985414.0
2005-03-29,958.96,18.74,-1.92,524503.0,2176317.0
2005-03-28,977.7,12.4,1.28,607947.0,2050036.0
2005-03-25,965.3,8.97,0.94,594106.0,1728295.0
2005-03-24,956.33,10.48,-1.08,542355.0,2658122.0
2005-03-23,966.81,13.6,-1.39,519675.0,2360416.0
2005-03-22,980.41,1.14,0.12,520612.0,2308411.0
2005-03-21,979.27,0.45,-0.05,530874.0,2499183.0
2005-03-18,979.72,0.33,-0.03,664842.0,2853793.0
2005-03-17,980.05,13.08,-1.32,745031.0,3174415.0
2005-03-16,993.13,0.0,0.0,669646.0,3391120.0
2005-03-15,993.13,26.56,-2.6,741326.0,3832324.0
2005-03-14,1019.69,3.1,-0.3,550421.0,2913865.0
2005-03-11,1022.79,24.13,2.42,699407.0,3858483.0
2005-03-10,998.66,10.13,-1.0,591338.0,3947604.0
2005-03-09,1008.79,8.51,0.85,532633.0,3414029.0
2005-03-08,1000.28,7.22,-0.72,588662.0,3415727.0
2005-03-07,1007.5,5.46,-0.54,599485.0,4024332.0
2005-03-04,1012.96,2.04,0.2,587259.0,3820318.0
2005-03-03,1010.92,3.44,0.34,615895.0,3694548.0
2005-03-02,1007.48,3.88,-0.38,721282.0,4618713.0
2005-02-28,1011.36,14.41,1.45,534145.0,3699203.0
2005-02-25,996.95,9.85,1.0,531397.0,3429888.0
2005-02-24,987.1,18.67,1.93,581343.0,3292994.0
2005-02-23,968.43,9.37,-0.96,483567.0,3073717.0
2005-02-22,977.8,10.91,-1.1,631044.0,3619331.0
2005-02-21,988.71,4.61,0.47,629088.0,4442839.0
2005-02-18,984.1,11.54,1.19,543689.0,3464134.0
2005-02-17,972.56,1.0,0.1,511739.0,3307017.0
2005-02-16,971.56,2.68,0.28,557295.0,3399001.0
2005-02-15,968.88,4.09,0.42,547940.0,3409356.0
2005-02-14,964.79,17.56,1.85,537088.0,3457610.0
2005-02-11,947.23,1.96,-0.21,381953.0,2544311.0
2005-02-07,949.19,15.64,1.68,421374.0,2716950.0
2005-02-04,933.55,4.76,0.51,385532.0,2483456.0
2005-02-03,928.79,7.35,0.8,398293.0,2306375.0
2005-02-02,921.44,2.25,-0.24,453665.0,2337752.0
2005-02-01,923.69,9.01,-0.97,434696.0,2285611.0
2005-01-31,932.7,11.11,1.21,466827.0,2185135.0
2005-01-28,921.59,3.28,-0.35,393167.0,2032280.0
2005-01-27,924.87,2.13,-0.23,500471.0,2744179.0
2005-01-26,927.0,11.9,1.3,492321.0,2825530.0
2005-01-25,915.1,8.01,-0.87,486453.0,2316678.0
2005-01-24,923.11,3.5,0.38,527615.0,2354988.0
2005-01-21,919.61,10.24,1.13,463481.0,2278091.0
2005-01-20,909.37,6.9,-0.75,467070.0,2247150.0
2005-01-19,916.27,4.3,-0.47,415606.0,2479902.0
2005-01-18,920.57,2.51,-0.27,432798.0,2746965.0
2005-01-17,923.08,17.98,1.99,416677.0,3290808.0
2005-01-14,905.1,19.56,2.21,356837.0,3114266.0
2005-01-13,885.54,5.51,0.63,290672.0,2098600.0
2005-01-12,880.03,4.26,-0.48,321629.0,2096871.0
2005-01-11,884.29,10.11,1.16,364432.0,2211724.0
2005-01-10,874.18,3.34,0.38,275961.0,1671258.0
2005-01-07,870.84,0.44,-0.05,294803.0,1982615.0
2005-01-06,871.28,13.91,-1.57,394697.0,2487650.0
2005-01-05,885.19,1.71,-0.19,343142.0,2062911.0
2005-01-04,886.9,6.81,-0.76,331633.0,1788772.0
2005-01-03,893.71,2.21,-0.25,252567.0,1466793.0
2004-12-30,895.92,11.65,1.32,248583.0,1693717.0
2004-12-29,884.27,5.84,0.66,257901.0,1698712.0
2004-12-28,878.43,1.45,0.17,307691.0,1676359.0
2004-12-27,876.98,2.94,-0.33,229732.0,1670845.0
2004-12-24,879.92,3.04,0.35,283176.0,1798792.0
2004-12-23,876.88,6.5,-0.74,272297.0,1946930.0
2004-12-22,883.38,0.56,0.06,325403.0,2109288.0
2004-12-21,882.82,1.49,-0.17,350621.0,1995980.0
2004-12-20,884.31,9.18,1.05,359898.0,1820908.0
2004-12-17,875.13,1.43,0.16,446430.0,3178825.0
2004-12-16,873.7,4.86,0.56,325689.0,2166350.0
2004-12-15,868.84,19.44,2.29,311206.0,2180189.0
2004-12-14,849.4,5.2,0.62,277258.0,1766848.0
2004-12-13,844.2,0.65,-0.08,239839.0,1665571.0
2004-12-10,844.85,16.46,-1.91,259799.0,2442014.0
2004-12-09,861.31,10.43,-1.2,268371.0,2610643.0
2004-12-08,871.74,10.67,1.24,346291.0,2001919.0
2004-12-07,861.07,9.68,-1.11,336156.0,1937110.0
2004-12-06,870.75,11.8,-1.34,280851.0,1622140.0
2004-12-03,882.55,1.55,-0.18,331025.0,2415769.0
2004-12-02,884.1,7.3,0.83,335555.0,2268075.0
2004-12-01,876.8,1.26,-0.14,316628.0,1843189.0
2004-11-30,878.06,12.66,1.46,333125.0,2305554.0
2004-11-29,865.4,7.28,0.85,315897.0,2015546.0
2004-11-26,858.12,14.37,-1.65,310251.0,2438112.0
2004-11-25,872.49,0.07,-0.01,257875.0,1898611.0
2004-11-24,872.56,12.16,1.41,317701.0,1983799.0
2004-11-23,860.4,10.41,1.22,285326.0,1750790.0
2004-11-22,849.99,17.04,-1.97,247641.0,1855578.0
2004-11-19,867.03,8.81,-1.01,360721.0,1862808.0
2004-11-18,875.84,9.58,-1.08,345297.0,2217863.0
2004-11-17,885.42,8.81,1.01,279052.0,1950802.0
2004-11-16,876.61,5.72,-0.65,300176.0,1817558.0
2004-11-15,882.33,5.66,0.65,266418.0,1956465.0
2004-11-12,876.67,15.41,1.79,298814.0,2378306.0
2004-11-11,861.26,0.72,0.08,290885.0,2209936.0
2004-11-10,860.54,16.39,1.94,291732.0,2210006.0
2004-11-09,844.15,1.96,-0.23,342566.0,1854669.0
2004-11-08,846.11,14.57,-1.69,269258.0,1767579.0
2004-11-05,860.68,9.48,1.11,277644.0,2094663.0
2004-11-04,851.2,9.85,-1.14,267153.0,1738687.0
2004-11-03,861.05,14.38,1.7,255524.0,2109851.0
2004-11-02,846.67,11.01,1.32,272101.0,1796437.0
2004-11-01,835.66,0.82,0.1,221463.0,1333840.0
2004-10-29,834.84,1.3,0.16,248659.0,1913273.0
2004-10-28,833.54,23.63,2.92,280800.0,2002583.0
2004-10-27,809.91,3.79,-0.47,303320.0,1910465.0
2004-10-26,813.7,5.56,0.69,260612.0,1723396.0
2004-10-25,808.14,20.03,-2.42,274795.0,1941833.0
2004-10-22,828.17,7.54,0.92,272424.0,1767962.0
2004-10-21,820.63,7.98,-0.96,325421.0,2258180.0
2004-10-20,828.61,27.16,-3.17,385413.0,2236351.0
2004-10-19,855.77,7.5,0.88,322589.0,2069106.0
2004-10-18,848.27,6.33,0.75,296287.0,2081403.0
2004-10-15,841.94,4.69,-0.55,288638.0,2322603.0
2004-10-14,846.63,9.55,-1.12,267515.0,2373387.0
2004-10-13,856.18,1.91,-0.22,319032.0,2492042.0
2004-10-12,858.09,23.02,-2.61,373013.0,3000761.0
2004-10-11,881.11,0.27,-0.03,370250.0,2380387.0
2004-10-08,881.38,3.95,-0.45,458788.0,3256307.0
2004-10-07,885.33,2.12,-0.24,344413.0,2390109.0
2004-10-06,887.45,2.61,0.29,391262.0,2804477.0
2004-10-05,884.84,4.0,0.45,368877.0,2335168.0
2004-10-04,880.84,34.83,4.12,358516.0,2676404.0
2004-10-01,846.01,10.92,1.31,296489.0,1869488.0
2004-09-30,835.09,2.99,0.36,290814.0,1919085.0
2004-09-24,832.1,2.42,0.29,335359.0,1608140.0
2004-09-23,829.68,5.42,-0.65,378873.0,1728308.0
2004-09-22,835.1,22.05,-2.57,362676.0,2015837.0
2004-09-21,857.15,0.28,0.03,358417.0,2181256.0
2004-09-20,856.87,8.76,1.03,332116.0,2232512.0
2004-09-17,848.11,7.27,-0.85,317272.0,2044975.0
2004-09-16,855.38,4.75,0.56,434923.0,2186692.0
2004-09-15,850.63,0.79,-0.09,429057.0,2096704.0
2004-09-14,851.42,0.49,-0.06,439637.0,2407803.0
2004-09-13,851.91,15.57,1.86,396936.0,2530158.0
2004-09-10,836.34,14.46,1.76,354410.0,2371351.0
2004-09-09,821.88,6.03,0.74,452864.0,3227802.0
2004-09-08,815.85,2.95,-0.36,391327.0,1724563.0
2004-09-07,818.8,5.41,-0.66,436803.0,1603197.0
2004-09-06,824.21,3.52,0.43,357218.0,1875014.0
2004-09-03,820.69,3.14,-0.38,398395.0,2320372.0
2004-09-02,823.83,6.47,0.79,394238.0,2175247.0
2004-09-01,817.36,13.79,1.72,345050.0,1934086.0
2004-08-31,803.57,1.62,-0.2,346465.0,1656375.0
2004-08-30,805.19,5.11,-0.63,333640.0,1418158.0
2004-08-27,810.3,0.09,0.01,307373.0,1851943.0
2004-08-26,810.21,6.24,0.78,285528.0,1799854.0
2004-08-25,803.97,11.63,1.47,262674.0,1622087.0
2004-08-24,792.34,4.69,0.6,267154.0,1451202.0
2004-08-23,787.65,0.01,0.0,255376.0,1364883.0
2004-08-20,787.64,0.89,-0.11,295745.0,1312550.0
2004-08-19,788.53,15.34,1.98,383465.0,1813848.0
2004-08-18,773.19,2.16,0.28,332491.0,1456262.0
2004-08-17,771.03,2.82,-0.36,302590.0,1508757.0
2004-08-16,773.85,2.17,-0.28,307763.0,1489808.0
2004-08-13,776.02,9.32,1.22,372509.0,2156554.0
2004-08-12,766.7,13.64,1.81,321747.0,1832122.0
2004-08-11,753.06,4.44,0.59,378492.0,1949094.0
2004-08-10,748.62,6.49,0.87,338093.0,1715039.0
2004-08-09,742.13,8.18,1.11,274589.0,1223687.0
2004-08-06,733.95,9.4,-1.26,312685.0,1477470.0
2004-08-05,743.35,13.94,1.91,394292.0,1774293.0
2004-08-04,729.41,2.97,0.41,283774.0,1416418.0
2004-08-03,726.44,6.85,0.95,301668.0,1279792.0
2004-08-02,719.59,15.75,-2.14,282251.0,1334518.0
2004-07-30,735.34,4.73,0.65,288536.0,1390427.0
2004-07-29,730.61,13.81,-1.86,326279.0,1277990.0
2004-07-28,744.42,5.91,0.8,420808.0,1486012.0
2004-07-27,738.51,2.3,0.31,368900.0,1287475.0
2004-07-26,736.21,1.3,-0.18,307946.0,1226242.0
2004-07-23,737.51,5.12,-0.69,337066.0,1501638.0
2004-07-22,742.63,10.69,-1.42,435149.0,1565359.0
2004-07-21,753.32,16.32,2.21,422743.0,1740511.0
2004-07-20,737.0,13.4,-1.79,334955.0,1461779.0
2004-07-19,750.4,11.01,1.49,267804.0,1336819.0
2004-07-16,739.39,6.65,0.91,348154.0,1972850.0
2004-07-15,732.74,3.83,-0.52,369246.0,1930798.0
2004-07-14,736.57,14.38,-1.91,331125.0,1671750.0
2004-07-13,750.95,4.68,0.63,397541.0,1731220.0
2004-07-12,746.27,1.19,-0.16,334229.0,1680759.0
2004-07-09,747.46,3.82,0.51,309481.0,1663406.0
2004-07-08,743.64,18.24,-2.39,346295.0,2131941.0
2004-07-07,761.88,3.41,0.45,395042.0,1687826.0
2004-07-06,758.47,1.75,0.23,400146.0,1443420.0
2004-07-05,756.72,1.3,0.17,400907.0,1547774.0
2004-07-02,755.42,22.61,-2.91,431878.0,1774282.0
2004-07-01,778.03,7.76,-0.99,314986.0,1886694.0
2004-06-30,785.79,7.07,0.91,400194.0,2000796.0
2004-06-29,778.72,7.77,1.01,295057.0,1594572.0
2004-06-28,770.95,8.08,-1.04,279497.0,1663426.0
2004-06-25,779.03,15.9,2.08,305356.0,2289630.0
2004-06-24,763.13,24.2,3.28,373278.0,2148573.0
2004-06-23,738.93,7.55,-1.01,368500.0,1967997.0
2004-06-22,746.48,2.82,-0.38,327223.0,1510035.0
2004-06-21,749.3,7.57,1.02,376088.0,1714745.0
2004-06-18,741.73,18.36,-2.42,379819.0,1753548.0
2004-06-17,760.09,7.75,1.03,361068.0,1942525.0
2004-06-16,752.34,0.24,0.03,369896.0,1907477.0
2004-06-15,752.1,13.31,1.8,481764.0,2079415.0
2004-06-14,738.79,12.74,-1.7,377975.0,2030115.0
2004-06-11,751.53,30.77,-3.93,458723.0,2663487.0
2004-06-10,782.3,12.23,-1.54,444564.0,2796937.0
2004-06-09,794.53,14.78,-1.83,603579.0,2175283.0
2004-06-08,809.31,0.14,-0.02,356049.0,1883781.0
2004-06-07,809.45,28.71,3.68,390667.0,2194896.0
2004-06-04,780.74,10.68,1.39,421765.0,2080841.0
2004-06-03,770.06,34.33,-4.27,465568.0,2643799.0
2004-06-02,804.39,11.38,-1.4,263379.0,1845240.0
2004-06-01,815.77,11.93,1.48,315870.0,1774134.0
2004-05-31,803.84,12.67,-1.55,288474.0,1730946.0
2004-05-28,816.51,14.05,1.75,357724.0,2393117.0
2004-05-27,802.46,18.4,2.35,293069.0,2298770.0
2004-05-25,784.06,15.58,-1.95,331745.0,1982923.0
2004-05-24,799.64,13.28,1.69,302773.0,2015460.0
2004-05-21,786.36,18.57,2.42,324174.0,1963322.0
2004-05-20,767.79,10.16,-1.31,357496.0,2724153.0
2004-05-19,777.95,35.96,4.85,379674.0,2793652.0
2004-05-18,741.99,13.01,1.78,383581.0,2826780.0
2004-05-17,728.98,39.48,-5.14,371689.0,2849786.0
2004-05-14,768.46,21.67,-2.74,372337.0,3120561.0
2004-05-13,790.13,26.96,-3.3,395038.0,2615437.0
2004-05-12,817.09,26.07,3.3,387172.0,2768650.0
2004-05-11,791.02,0.34,0.04,362902.0,2721005.0
2004-05-10,790.68,48.06,-5.73,403021.0,3045886.0
2004-05-07,838.74,1.06,0.13,372059.0,2991683.0
2004-05-06,837.68,29.8,-3.44,359542.0,3089180.0
2004-05-04,867.48,1.37,0.16,376756.0,2736036.0
2004-05-03,866.11,3.27,0.38,331728.0,2198149.0
2004-04-30,862.84,12.57,-1.44,378723.0,3600238.0
2004-04-29,875.41,26.42,-2.93,442767.0,3439158.0
2004-04-28,901.83,13.64,-1.49,373377.0,2599738.0
2004-04-27,915.47,4.27,-0.46,435455.0,2657969.0
2004-04-26,919.74,16.32,-1.74,388049.0,2679649.0
2004-04-23,936.06,12.05,1.3,480356.0,3259099.0
2004-04-22,924.01,5.94,-0.64,519749.0,3206483.0
2004-04-21,929.95,11.05,1.2,553997.0,3267649.0
2004-04-20,918.9,16.8,1.86,456844.0,2879257.0
2004-04-19,902.1,3.22,0.36,476138.0,2555586.0
2004-04-16,898.88,17.43,-1.9,391726.0,4017367.0
2004-04-14,916.31,1.32,-0.14,407157.0,2863631.0
2004-04-13,917.63,1.23,-0.13,468918.0,2828112.0
2004-04-12,918.86,13.42,1.48,366189.0,2302897.0
2004-04-09,905.44,11.42,-1.25,352119.0,2002255.0
2004-04-08,916.86,6.93,0.76,431836.0,2638306.0
2004-04-07,909.93,3.74,0.41,528214.0,3087198.0
