날짜,체결가_KOSPI,전일비_KOSPI,등락률_KOSPI,거래량(천주)_KOSPI,거래대금(백만)_KOSPI,체결가_KOSDAQ,전일비_KOSDAQ,등락률_KOSDAQ,거래량(천주)_KOSDAQ,거래대금(백만)_KOSDAQ,체결가_KPI200,전일비_KPI200,등락률_KPI200,거래량(천주)_KPI200,거래대금(백만)_KPI200
2018.12.12,2082.57,29.6,+1.44%,439402.0,5297463.0,676.48,15.47,+2.34%,515551.0,2701368.0,268.47,3.78,+1.43%,77875.0,3919498.0
2018.12.11,2052.97,0.82,-0.04%,267011.0,4911710.0,661.01,9.38,-1.40%,557391.0,3283190.0,264.69,0.66,-0.25%,69211.0,4055323.0
2018.12.10,2053.79,21.97,-1.06%,335952.0,4526625.0,670.39,14.94,-2.18%,487648.0,2599537.0,265.35,2.93,-1.09%,75018.0,3464462.0
2018.12.07,2075.76,7.07,+0.34%,363007.0,4220996.0,685.33,6.95,+1.02%,592715.0,2927756.0,268.28,1.1,+0.41%,67669.0,3100698.0
2018.12.06,2068.69,32.62,-1.55%,528193.0,5442143.0,678.38,22.74,-3.24%,628801.0,3027036.0,267.18,4.31,-1.59%,83322.0,3940615.0
2018.12.05,2101.31,13.04,-0.62%,484114.0,4660341.0,701.12,7.51,-1.06%,631242.0,2957545.0,271.49,1.8,-0.66%,73743.0,3232728.0
2018.12.04,2114.35,17.58,-0.82%,498735.0,5428831.0,708.63,0.83,-0.12%,643316.0,2906409.0,273.29,2.89,-1.05%,79477.0,3824174.0
2018.12.03,2131.93,35.07,+1.67%,428908.0,5431269.0,709.46,13.7,+1.97%,538785.0,3003308.0,276.18,4.83,+1.78%,86762.0,4050422.0
2018.11.30,2096.86,17.24,-0.82%,413390.0,6923913.0,695.76,0.28,+0.04%,528994.0,2773374.0,271.35,2.81,-1.02%,127799.0,5477320.0
2018.11.29,2114.1,5.88,+0.28%,300493.0,5115843.0,695.48,4.64,-0.66%,658154.0,3237037.0,274.16,0.71,+0.26%,79600.0,3955259.0
2018.11.28,2108.22,8.8,+0.42%,274540.0,4590460.0,700.12,0.55,-0.08%,649005.0,2940350.0,273.45,1.37,+0.50%,78038.0,3520355.0
2018.11.27,2099.42,16.4,+0.79%,235145.0,4413843.0,700.67,5.31,+0.76%,504921.0,2687562.0,272.08,2.29,+0.85%,70202.0,3425260.0
2018.11.26,2083.02,25.54,+1.24%,231575.0,4333640.0,695.36,12.3,+1.80%,464482.0,2627481.0,269.79,3.46,+1.30%,73634.0,3407821.0
2018.11.23,2057.48,12.47,-0.60%,221467.0,3692234.0,683.06,9.33,-1.35%,570573.0,2947320.0,266.33,1.43,-0.53%,57834.0,2629660.0
2018.11.22,2069.95,6.6,-0.32%,237048.0,3979713.0,692.39,3.33,-0.48%,504282.0,2972846.0,267.76,0.51,-0.19%,63147.0,2917863.0
2018.11.21,2076.55,6.03,-0.29%,262007.0,4959579.0,695.72,4.91,+0.71%,565103.0,3341733.0,268.27,1.31,-0.49%,79375.0,3726326.0
2018.11.20,2082.58,17.98,-0.86%,274836.0,4800201.0,690.81,11.32,-1.61%,480802.0,3252561.0,269.58,2.73,-1.00%,79088.0,3667388.0
2018.11.19,2100.56,8.16,+0.39%,268926.0,4609680.0,702.13,11.95,+1.73%,483029.0,3273177.0,272.31,0.66,+0.24%,73094.0,3401282.0
2018.11.16,2092.4,4.34,+0.21%,294134.0,4693924.0,690.18,8.8,+1.29%,651941.0,2992003.0,271.65,0.11,+0.04%,72867.0,3382415.0
2018.11.15,2088.06,20.01,+0.97%,346712.0,4632958.0,681.38,9.82,+1.46%,661560.0,2863622.0,271.54,2.66,+0.99%,72804.0,3522952.0
2018.11.14,2068.05,3.18,-0.15%,332675.0,5421114.0,671.56,0.71,+0.11%,450807.0,2954111.0,268.88,0.82,-0.30%,85611.0,4249973.0
2018.11.13,2071.23,9.21,-0.44%,376813.0,5619103.0,670.85,0.03,+0.00%,534658.0,2991623.0,269.7,1.87,-0.69%,85526.0,4513373.0
2018.11.12,2080.44,5.65,-0.27%,291483.0,5445340.0,670.82,16.47,-2.40%,564123.0,2911234.0,271.57,0.24,+0.09%,77111.0,4434409.0
2018.11.09,2086.09,6.54,-0.31%,292935.0,5153125.0,687.29,6.38,-0.92%,777980.0,3169246.0,271.33,0.78,-0.29%,79760.0,4053652.0
2018.11.08,2092.63,13.94,+0.67%,322591.0,5869615.0,693.67,11.3,+1.66%,739389.0,3317799.0,272.11,1.66,+0.61%,98097.0,4619934.0
2018.11.07,2078.69,10.93,-0.52%,471029.0,6247377.0,682.37,9.18,-1.33%,588381.0,3766911.0,270.45,1.12,-0.41%,110091.0,4590989.0
2018.11.06,2089.62,12.7,+0.61%,307933.0,5007974.0,691.55,0.39,-0.06%,504022.0,2972859.0,271.57,1.5,+0.56%,75910.0,4017386.0
2018.11.05,2076.92,19.08,-0.91%,353462.0,4830435.0,691.94,1.29,+0.19%,436706.0,2870031.0,270.07,2.49,-0.91%,79026.0,3705799.0
2018.11.02,2096.0,71.54,+3.53%,364081.0,6635295.0,690.65,33.19,+5.05%,557152.0,3538079.0,272.56,9.61,+3.65%,109705.0,5171963.0
2018.11.01,2024.46,5.23,-0.26%,337981.0,5838824.0,657.46,8.79,+1.36%,575208.0,3442280.0,262.95,1.06,-0.40%,100863.0,4694000.0
2018.10.31,2029.69,15.0,+0.74%,366579.0,6226668.0,648.67,4.53,+0.70%,606649.0,2736685.0,264.01,1.54,+0.59%,105984.0,4948719.0
2018.10.30,2014.69,18.64,+0.93%,434359.0,6907770.0,644.14,14.44,+2.29%,786793.0,3924502.0,262.47,2.28,+0.88%,121156.0,5537590.0
2018.10.29,1996.05,31.1,-1.53%,416016.0,6134427.0,629.7,33.37,-5.03%,640324.0,3816793.0,260.19,2.5,-0.95%,104993.0,4941205.0
2018.10.26,2027.15,36.15,-1.75%,436042.0,6484528.0,663.07,23.77,-3.46%,572045.0,3524269.0,262.69,4.03,-1.51%,108997.0,5252203.0
2018.10.25,2063.3,34.28,-1.63%,364818.0,7258359.0,686.84,12.46,-1.78%,542895.0,3569761.0,266.72,4.64,-1.71%,114000.0,6155618.0
2018.10.24,2097.58,8.52,-0.40%,392945.0,6309715.0,699.3,19.7,-2.74%,506059.0,3575581.0,271.36,1.18,-0.43%,97349.0,5088044.0
2018.10.23,2106.1,55.61,-2.57%,363224.0,5856461.0,719.0,25.15,-3.38%,479472.0,3095367.0,272.54,6.86,-2.46%,83331.0,4462397.0
2018.10.22,2161.71,5.45,+0.25%,303503.0,3836728.0,744.15,3.67,+0.50%,412580.0,2451680.0,279.4,0.77,+0.28%,61332.0,2849634.0
2018.10.19,2156.26,7.95,+0.37%,343657.0,4722913.0,740.48,9.14,+1.25%,429750.0,3035667.0,278.63,1.15,+0.41%,73057.0,3550894.0
2018.10.18,2148.31,19.2,-0.89%,316734.0,4155099.0,731.34,7.81,-1.06%,476325.0,2788738.0,277.48,2.57,-0.92%,67667.0,3198968.0
2018.10.17,2167.51,22.39,+1.04%,266401.0,4642949.0,739.15,7.65,+1.05%,528920.0,3395986.0,280.05,3.15,+1.14%,70229.0,3564964.0
2018.10.16,2145.12,0.0,0.00%,215108.0,3815383.0,731.5,12.63,+1.76%,465971.0,2855331.0,276.9,0.29,-0.10%,59198.0,2853246.0
2018.10.15,2145.12,16.73,-0.77%,255858.0,4612077.0,718.87,12.63,-1.73%,489145.0,3376634.0,277.19,2.18,-0.78%,71997.0,3587192.0
2018.10.12,2161.85,32.18,+1.51%,288607.0,5965646.0,731.5,24.12,+3.41%,547614.0,3734769.0,279.37,4.22,+1.53%,99986.0,4836977.0
2018.10.11,2129.67,98.94,-4.44%,404316.0,8196792.0,707.38,40.12,-5.37%,679072.0,4248632.0,275.15,12.7,-4.41%,141820.0,6641271.0
2018.10.10,2228.61,25.22,-1.12%,348867.0,6313102.0,747.5,19.65,-2.56%,627390.0,3704535.0,287.85,2.06,-0.71%,105317.0,4909945.0
2018.10.08,2253.83,13.69,-0.60%,209984.0,4362204.0,767.15,6.55,-0.85%,497177.0,2940233.0,289.91,1.37,-0.47%,68471.0,3324808.0
2018.10.05,2267.52,6.97,-0.31%,276748.0,6175883.0,773.7,15.3,-1.94%,558486.0,3619457.0,291.28,0.5,-0.17%,90555.0,4581867.0
2018.10.04,2274.49,35.08,-1.52%,304578.0,7461319.0,789.0,5.99,-0.75%,516196.0,3647102.0,291.78,4.75,-1.60%,105137.0,5702839.0
2018.10.02,2309.57,29.31,-1.25%,281425.0,6193909.0,794.99,21.54,-2.64%,575267.0,3913835.0,296.53,3.64,-1.21%,84388.0,4040674.0
2018.10.01,2338.88,4.19,-0.18%,272609.0,5427373.0,816.53,5.74,-0.70%,552813.0,3570682.0,300.17,0.34,-0.11%,75216.0,3887122.0
2018.09.28,2343.07,12.36,-0.52%,311831.0,6927622.0,822.27,10.74,-1.29%,686543.0,4087005.0,300.51,2.08,-0.69%,108182.0,5267909.0
2018.09.27,2355.43,16.26,+0.70%,273887.0,7125463.0,833.01,5.17,+0.62%,543414.0,3927069.0,302.59,1.78,+0.59%,117944.0,5739186.0
2018.09.21,2339.17,15.72,+0.68%,306545.0,7063404.0,827.84,6.71,+0.82%,522286.0,4168024.0,300.81,1.77,+0.59%,112586.0,5605618.0
2018.09.20,2323.45,14.99,+0.65%,283961.0,6329710.0,821.13,5.78,-0.70%,677837.0,6568014.0,299.04,2.4,+0.81%,96144.0,4939029.0
2018.09.19,2308.46,0.52,-0.02%,341743.0,5930314.0,826.91,4.94,-0.59%,768757.0,5790620.0,296.64,0.54,+0.18%,88598.0,4265059.0
2018.09.18,2308.98,5.97,+0.26%,301522.0,5515636.0,831.85,2.97,+0.36%,695059.0,5124077.0,296.1,0.87,+0.29%,72109.0,3893441.0
2018.09.17,2303.01,15.24,-0.66%,339317.0,4942568.0,828.88,6.03,-0.72%,580240.0,4580484.0,295.23,2.06,-0.69%,63340.0,3300087.0
2018.09.14,2318.25,32.02,+1.40%,283774.0,5489272.0,834.91,3.96,+0.48%,595412.0,5075314.0,297.29,4.87,+1.67%,78678.0,3815782.0
2018.09.13,2286.23,3.31,+0.14%,295216.0,6391076.0,830.95,4.62,+0.56%,542849.0,4450116.0,292.42,0.07,+0.02%,96488.0,5116967.0
2018.09.12,2282.92,0.28,-0.01%,331036.0,6278639.0,826.33,6.1,+0.74%,628542.0,5436515.0,292.35,0.11,-0.04%,84805.0,4303869.0
2018.09.11,2283.2,5.46,-0.24%,361475.0,5705258.0,820.23,4.07,+0.50%,676315.0,3944839.0,292.46,1.24,-0.42%,79476.0,4025122.0
2018.09.10,2288.66,7.08,+0.31%,304918.0,5398671.0,816.16,2.7,-0.33%,610231.0,3874516.0,293.7,0.84,+0.29%,80864.0,3861106.0
2018.09.07,2281.58,6.03,-0.26%,351603.0,6094318.0,818.86,3.68,+0.45%,687420.0,4470086.0,292.86,1.42,-0.48%,87935.0,4481521.0
2018.09.06,2287.61,4.16,-0.18%,381008.0,5529698.0,815.18,4.82,-0.59%,700633.0,4496263.0,294.28,0.68,-0.23%,77599.0,3790357.0
2018.09.05,2291.77,23.95,-1.03%,352026.0,5220209.0,820.0,7.27,-0.88%,654580.0,4238799.0,294.96,3.84,-1.29%,80010.0,3614064.0
2018.09.04,2315.72,8.69,+0.38%,271789.0,4473989.0,827.27,10.43,+1.28%,635363.0,4221652.0,298.8,1.31,+0.44%,63796.0,3106080.0
2018.09.03,2307.03,15.85,-0.68%,227122.0,3980380.0,816.84,0.13,-0.02%,576067.0,3833453.0,297.49,2.58,-0.86%,63139.0,2970901.0
2018.08.31,2322.88,15.53,+0.67%,240587.0,5217226.0,816.97,12.5,+1.55%,712915.0,4024278.0,300.07,2.02,+0.68%,100360.0,4202381.0
2018.08.30,2307.35,1.68,-0.07%,281989.0,5137978.0,804.47,1.29,+0.16%,741372.0,3654059.0,298.05,0.0,0.00%,79325.0,3768170.0
2018.08.29,2309.03,5.91,+0.26%,252045.0,4268657.0,803.18,5.01,+0.63%,641627.0,3493156.0,298.05,0.83,+0.28%,69521.0,3030698.0
2018.08.28,2303.12,3.82,+0.17%,273217.0,5400107.0,798.17,2.87,-0.36%,664906.0,3983212.0,297.22,0.39,+0.13%,83506.0,4003126.0
2018.08.27,2299.3,6.09,+0.27%,300061.0,5666862.0,801.04,2.81,+0.35%,626001.0,3839131.0,296.83,1.29,+0.44%,84544.0,3910636.0
2018.08.24,2293.21,10.61,+0.46%,340999.0,5052457.0,798.23,6.95,+0.88%,557808.0,3525325.0,295.54,1.25,+0.42%,69242.0,3337963.0
2018.08.23,2282.6,9.27,+0.41%,333136.0,5159309.0,791.28,5.33,+0.68%,580310.0,3288003.0,294.29,1.29,+0.44%,72788.0,3618117.0
2018.08.22,2273.33,3.27,+0.14%,263612.0,5054348.0,785.95,1.2,-0.15%,584709.0,3382436.0,293.0,1.07,+0.37%,78597.0,3831220.0
2018.08.21,2270.06,22.18,+0.99%,290503.0,5093280.0,787.15,17.37,+2.26%,504193.0,3420379.0,291.93,3.32,+1.15%,78660.0,3894374.0
2018.08.20,2247.88,0.83,+0.04%,267698.0,4309835.0,769.78,2.52,-0.33%,476280.0,3187004.0,288.61,0.04,+0.01%,72480.0,3211272.0
2018.08.17,2247.05,6.25,+0.28%,231926.0,4479386.0,772.3,11.12,+1.46%,579442.0,3434344.0,288.57,0.33,+0.11%,64784.0,3134537.0
2018.08.16,2240.8,18.11,-0.80%,309355.0,5928768.0,761.18,0.76,-0.10%,560700.0,3680293.0,288.24,2.84,-0.98%,92749.0,4534268.0
2018.08.14,2258.91,10.46,+0.47%,250633.0,4755714.0,761.94,6.29,+0.83%,525509.0,3199685.0,291.08,1.23,+0.42%,74166.0,3492139.0
2018.08.13,2248.45,34.34,-1.50%,330544.0,5853917.0,755.65,29.16,-3.72%,611837.0,3880131.0,289.85,3.79,-1.29%,93722.0,4332700.0
2018.08.10,2282.79,20.92,-0.91%,279626.0,6102094.0,784.81,4.67,-0.59%,611762.0,3932408.0,293.64,3.77,-1.27%,93308.0,4761141.0
2018.08.09,2303.71,2.26,+0.10%,238149.0,5838088.0,789.48,5.67,+0.72%,584119.0,3557515.0,297.41,0.22,+0.07%,84943.0,4929473.0
2018.08.08,2301.45,1.29,+0.06%,288039.0,5037618.0,783.81,0.89,-0.11%,644484.0,3588914.0,297.19,0.01,+0.00%,67035.0,3681977.0
2018.08.07,2300.16,13.66,+0.60%,225706.0,4612890.0,784.7,3.29,+0.42%,515453.0,3072252.0,297.18,1.94,+0.66%,69105.0,3631599.0
2018.08.06,2286.5,1.18,-0.05%,241153.0,4520090.0,781.41,7.4,-0.94%,506664.0,2919850.0,295.24,0.37,-0.13%,69108.0,3471838.0
2018.08.03,2287.68,17.48,+0.77%,265613.0,4128426.0,788.81,7.43,+0.95%,527964.0,2853853.0,295.61,2.06,+0.70%,61129.0,3062365.0
2018.08.02,2270.2,36.87,-1.60%,347908.0,4931127.0,781.38,8.87,-1.12%,537766.0,3224381.0,293.55,5.14,-1.72%,74223.0,3463693.0
2018.08.01,2307.07,11.81,+0.51%,214465.0,4706755.0,790.25,14.73,+1.90%,560283.0,3447114.0,298.69,1.24,+0.42%,69641.0,3549717.0
2018.07.31,2295.26,1.75,+0.08%,217651.0,4793619.0,775.52,5.72,+0.74%,607882.0,3427019.0,297.45,0.16,+0.05%,70640.0,3612651.0
2018.07.30,2293.51,1.48,-0.06%,202744.0,4430844.0,769.8,4.18,-0.54%,533609.0,2935609.0,297.29,0.49,-0.16%,65048.0,3367710.0
2018.07.27,2294.99,5.93,+0.26%,259165.0,5030207.0,773.98,8.83,+1.15%,533199.0,3157763.0,297.78,0.83,+0.28%,70591.0,3782863.0
2018.07.26,2289.06,16.03,+0.71%,295319.0,6111409.0,765.15,16.26,+2.17%,530013.0,3473956.0,296.95,2.1,+0.71%,89923.0,4760025.0
2018.07.25,2273.03,7.17,-0.31%,305498.0,6021916.0,748.89,12.68,-1.66%,671710.0,4446437.0,294.85,0.64,-0.22%,84773.0,4678249.0
2018.07.24,2280.2,10.89,+0.48%,429445.0,5724308.0,761.57,4.61,+0.61%,536141.0,3312803.0,295.49,0.93,+0.32%,98750.0,4343402.0
2018.07.23,2269.31,19.88,-0.87%,328884.0,5403786.0,756.96,34.65,-4.38%,585774.0,3591371.0,294.56,2.39,-0.80%,86364.0,4185775.0
2018.07.20,2289.19,6.9,+0.30%,346880.0,4839036.0,791.61,4.88,-0.61%,666159.0,3484545.0,296.95,1.05,+0.35%,74968.0,3533697.0
2018.07.19,2282.29,7.82,-0.34%,458752.0,5346881.0,796.49,13.95,-1.72%,752875.0,4076363.0,295.9,0.57,-0.19%,84065.0,3889454.0
2018.07.18,2290.11,7.81,-0.34%,395774.0,4838320.0,810.44,9.28,-1.13%,806892.0,4246138.0,296.47,0.41,-0.14%,76480.0,3414388.0
2018.07.17,2297.92,4.07,-0.18%,365351.0,4696497.0,819.72,5.99,-0.73%,658151.0,3384373.0,296.88,0.49,-0.16%,69956.0,3239181.0
2018.07.16,2301.99,8.91,-0.39%,293260.0,4893528.0,825.71,2.18,-0.26%,579438.0,2964379.0,297.37,1.28,-0.43%,68484.0,3520145.0
2018.07.13,2310.9,25.84,+1.13%,286351.0,6388189.0,827.89,8.6,+1.05%,572114.0,3136365.0,298.65,4.24,+1.44%,87214.0,4569377.0
2018.07.12,2285.06,4.44,+0.19%,353267.0,5974081.0,819.29,14.51,+1.80%,509963.0,3256203.0,294.41,0.02,-0.01%,91470.0,4460114.0
2018.07.11,2280.62,13.54,-0.59%,412423.0,5372306.0,804.78,8.41,-1.03%,525929.0,3058114.0,294.43,1.76,-0.59%,95447.0,3774165.0
2018.07.10,2294.16,8.36,+0.37%,329363.0,4769153.0,813.19,4.91,+0.61%,525879.0,2919362.0,296.19,0.99,+0.34%,71080.0,3235064.0
2018.07.09,2285.8,12.93,+0.57%,349047.0,5746739.0,808.28,0.61,-0.08%,513228.0,2869376.0,295.2,2.09,+0.71%,79696.0,3952579.0
2018.07.06,2272.87,15.32,+0.68%,340894.0,6280405.0,808.89,14.84,+1.87%,694375.0,3467580.0,293.11,1.48,+0.51%,100148.0,4739531.0
2018.07.05,2257.55,7.91,-0.35%,342616.0,5061366.0,794.05,5.05,-0.63%,633958.0,2993377.0,291.63,0.63,-0.22%,63765.0,3173075.0
2018.07.04,2265.46,7.3,-0.32%,310960.0,4772554.0,799.1,3.39,+0.43%,689114.0,3081005.0,292.26,1.09,-0.37%,65145.0,3409637.0
2018.07.03,2272.76,1.22,+0.05%,360738.0,5874341.0,795.71,5.89,+0.75%,705255.0,3739149.0,293.35,0.42,+0.14%,87315.0,4255699.0
2018.07.02,2271.54,54.59,-2.35%,387807.0,5894182.0,789.82,28.4,-3.47%,661019.0,3460165.0,292.93,6.73,-2.25%,91907.0,4157298.0
2018.06.29,2326.13,11.89,+0.51%,389705.0,6152227.0,818.22,8.02,+0.99%,628464.0,3441641.0,299.66,1.4,+0.47%,90089.0,4450806.0
2018.06.28,2314.24,27.79,-1.19%,403750.0,5573724.0,810.2,16.49,-1.99%,807822.0,3542613.0,298.26,3.99,-1.32%,83422.0,4183332.0
2018.06.27,2342.03,8.89,-0.38%,517028.0,6793368.0,826.69,4.71,-0.57%,682423.0,4115836.0,302.25,0.51,-0.17%,98031.0,4819045.0
2018.06.26,2350.92,6.96,-0.30%,460975.0,6330085.0,831.4,4.6,-0.55%,650106.0,3741858.0,302.76,0.61,-0.20%,93125.0,4544571.0
2018.06.25,2357.88,0.66,+0.03%,407061.0,5558536.0,836.0,5.73,+0.69%,659735.0,3503284.0,303.37,0.32,-0.11%,81358.0,4109302.0
2018.06.22,2357.22,19.39,+0.83%,531047.0,6516521.0,830.27,4.05,+0.49%,823069.0,4356715.0,303.69,2.67,+0.89%,91988.0,4480043.0
2018.06.21,2337.83,26.08,-1.10%,430173.0,6678939.0,826.22,13.95,-1.66%,748182.0,4228389.0,301.02,3.0,-0.99%,99216.0,4620161.0
2018.06.20,2363.91,23.8,+1.02%,446636.0,6801341.0,840.17,24.78,+3.04%,750135.0,4737407.0,304.02,2.67,+0.89%,100568.0,4992279.0
2018.06.19,2340.11,36.13,-1.52%,600425.0,7898320.0,815.39,24.84,-2.96%,783478.0,5211867.0,301.35,4.0,-1.31%,116432.0,5642203.0
2018.06.18,2376.24,27.8,-1.16%,558944.0,8466870.0,840.23,25.99,-3.00%,774442.0,5210744.0,305.35,3.38,-1.09%,119941.0,5813028.0
2018.06.15,2404.04,19.44,-0.80%,494944.0,8930106.0,866.22,1.66,+0.19%,786782.0,5458884.0,308.73,2.47,-0.79%,125942.0,6395103.0
2018.06.14,2423.48,45.35,-1.84%,524315.0,9453450.0,864.56,10.48,-1.20%,1008140.0,6048601.0,311.2,5.64,-1.78%,143083.0,7091666.0
2018.06.12,2468.83,1.32,-0.05%,601581.0,9401666.0,875.04,1.51,-0.17%,1068805.0,5612457.0,316.84,0.38,-0.12%,117250.0,5646858.0
2018.06.11,2470.15,18.57,+0.76%,414291.0,6812991.0,876.55,1.93,-0.22%,756711.0,4589571.0,317.22,2.25,+0.71%,100872.0,4624362.0
2018.06.08,2451.58,19.0,-0.77%,510912.0,7199163.0,878.48,9.43,-1.06%,826895.0,5033083.0,314.97,2.7,-0.85%,95622.0,4915835.0
2018.06.07,2470.58,16.82,+0.69%,466498.0,7871013.0,887.91,10.75,+1.23%,888075.0,5508805.0,317.67,1.91,+0.60%,105579.0,5344843.0
2018.06.05,2453.76,6.0,+0.25%,485339.0,6918184.0,877.16,0.28,-0.03%,1013749.0,5576247.0,315.76,0.92,+0.29%,96639.0,4734123.0
2018.06.04,2447.76,8.8,+0.36%,433245.0,7560864.0,877.44,5.78,-0.65%,886504.0,5600210.0,314.84,1.62,+0.52%,102061.0,5448382.0
2018.06.01,2438.96,15.95,+0.66%,596231.0,8620941.0,883.22,3.56,+0.40%,1013211.0,6147593.0,313.22,2.3,+0.74%,118971.0,6043831.0
2018.05.31,2423.01,13.98,+0.58%,763555.0,11704977.0,879.66,5.44,+0.62%,1066793.0,7006368.0,310.92,1.66,+0.54%,197291.0,8811379.0
2018.05.30,2409.03,48.22,-1.96%,565116.0,8868746.0,874.22,4.14,+0.48%,1104606.0,7216025.0,309.26,6.94,-2.19%,130260.0,6572798.0
2018.05.29,2457.25,21.71,-0.88%,561144.0,8366204.0,870.08,9.61,-1.09%,1134427.0,7670120.0,316.2,2.79,-0.87%,116025.0,5726371.0
2018.05.28,2478.96,18.16,+0.74%,702198.0,9746572.0,879.69,11.34,+1.31%,1258826.0,5792777.0,318.99,0.94,+0.30%,146887.0,6733796.0
2018.05.25,2460.8,5.21,-0.21%,643140.0,8894027.0,868.35,4.97,-0.57%,1103449.0,6205644.0,318.05,0.57,+0.18%,128969.0,6274322.0
2018.05.24,2466.01,5.9,-0.24%,630651.0,6674083.0,873.32,4.16,+0.48%,1088353.0,5950900.0,317.48,0.83,-0.26%,81642.0,4212822.0
2018.05.23,2471.91,6.34,+0.26%,746409.0,9128873.0,869.16,3.8,-0.44%,865594.0,5399507.0,318.31,2.06,+0.65%,120427.0,6353471.0
2018.05.21,2465.57,4.92,+0.20%,570415.0,5970839.0,872.96,3.51,+0.40%,950381.0,4622362.0,316.25,0.88,+0.28%,83383.0,3814185.0
2018.05.18,2460.65,12.2,+0.50%,424422.0,6349266.0,869.45,13.83,+1.62%,1034976.0,5183641.0,315.37,1.08,+0.34%,82512.0,4123152.0
2018.05.17,2448.45,11.37,-0.46%,588984.0,8078307.0,855.62,5.33,+0.63%,1014358.0,5391309.0,314.29,1.68,-0.53%,106407.0,4994446.0
2018.05.16,2459.82,1.28,+0.05%,658999.0,9622626.0,850.29,12.65,-1.47%,1192153.0,6314302.0,315.97,1.03,+0.33%,127322.0,6266302.0
2018.05.15,2458.54,17.57,-0.71%,701110.0,9199653.0,862.94,4.24,+0.49%,987697.0,5609326.0,314.94,2.78,-0.87%,125102.0,5943597.0
2018.05.14,2476.11,1.6,-0.06%,643665.0,9458107.0,858.7,7.23,-0.83%,908836.0,5095584.0,317.72,0.79,-0.25%,139785.0,6390424.0
2018.05.11,2477.71,13.55,+0.55%,591109.0,7433096.0,865.93,11.0,+1.29%,921322.0,4933984.0,318.51,1.2,+0.38%,109653.0,4835629.0
2018.05.10,2464.16,20.18,+0.83%,483938.0,8742520.0,854.93,4.08,+0.48%,845321.0,4966095.0,317.31,2.89,+0.92%,119207.0,6209741.0
2018.05.09,2443.98,5.83,-0.24%,581993.0,8874001.0,850.85,23.63,+2.86%,891460.0,5789784.0,314.42,1.45,-0.46%,120949.0,6449523.0
2018.05.08,2449.81,11.57,-0.47%,702950.0,9456696.0,827.22,29.12,-3.40%,936385.0,5326294.0,315.87,0.88,-0.28%,139725.0,6814745.0
2018.05.04,2461.38,25.87,-1.04%,599881.0,10607576.0,856.34,9.73,-1.12%,1096135.0,5477876.0,316.75,3.8,-1.19%,172292.0,7976293.0
2018.05.03,2487.25,18.36,-0.73%,595878.0,7424016.0,866.07,4.96,-0.57%,1329763.0,6148409.0,320.55,1.98,-0.61%,106429.0,5071364.0
2018.05.02,2505.61,9.77,-0.39%,792173.0,11498794.0,871.03,4.92,-0.56%,1334670.0,7019485.0,322.53,1.03,-0.32%,155541.0,7771950.0
2018.04.30,2515.38,22.98,+0.92%,740489.0,9339569.0,875.95,10.54,-1.19%,1333175.0,6644002.0,323.56,2.76,+0.86%,138182.0,5898652.0
2018.04.27,2492.4,16.76,+0.68%,454385.0,7999045.0,886.49,7.1,+0.81%,1091795.0,5453198.0,320.8,2.72,+0.86%,90162.0,5926835.0
2018.04.26,2475.64,26.83,+1.10%,514404.0,7786343.0,879.39,9.46,+1.09%,935169.0,5013606.0,318.08,4.09,+1.30%,90182.0,5677235.0
2018.04.25,2448.81,15.33,-0.62%,455297.0,7193519.0,869.93,3.68,-0.42%,1149062.0,6029857.0,313.99,1.87,-0.59%,79208.0,5122345.0
2018.04.24,2464.14,9.97,-0.40%,519415.0,8176746.0,873.61,5.41,-0.62%,1184927.0,6391699.0,315.86,2.03,-0.64%,93707.0,5510497.0
2018.04.23,2474.11,2.22,-0.09%,690535.0,9048399.0,879.02,10.15,-1.14%,1394685.0,6962406.0,317.89,0.0,0.00%,106821.0,5559414.0
2018.04.20,2476.33,9.77,-0.39%,526134.0,7714911.0,889.17,6.44,+0.73%,1390837.0,6621090.0,317.89,2.23,-0.70%,103388.0,5258676.0
2018.04.19,2486.1,6.12,+0.25%,718263.0,9996097.0,882.73,10.59,-1.19%,1662376.0,7990120.0,320.12,1.48,+0.46%,115118.0,6513572.0
2018.04.18,2479.98,26.21,+1.07%,639823.0,8073025.0,893.32,7.9,-0.88%,1518007.0,8296585.0,318.64,4.0,+1.27%,90829.0,4840727.0
2018.04.17,2453.77,3.72,-0.15%,389176.0,6234284.0,901.22,4.33,+0.48%,1294333.0,6881939.0,314.64,0.53,-0.17%,71315.0,3925273.0
2018.04.16,2457.49,2.42,+0.10%,338976.0,6081546.0,896.89,5.02,+0.56%,1007811.0,6620299.0,315.17,0.31,+0.10%,68113.0,3750705.0
2018.04.13,2455.07,12.36,+0.51%,391735.0,6811500.0,891.87,10.42,+1.18%,1001525.0,7174479.0,314.86,1.64,+0.52%,91964.0,4557922.0
2018.04.12,2442.71,1.51,-0.06%,436103.0,8003146.0,881.45,3.93,-0.44%,984872.0,7816598.0,313.22,0.28,+0.09%,93978.0,5279339.0
2018.04.11,2444.22,6.52,-0.27%,346729.0,6775187.0,885.38,8.08,+0.92%,874083.0,6668856.0,312.94,1.0,-0.32%,103323.0,4716077.0
2018.04.10,2450.74,6.66,+0.27%,352614.0,7394092.0,877.3,2.86,+0.33%,991020.0,6291468.0,313.94,0.49,+0.16%,90305.0,5189431.0
