,종가_DJI@DJI,전일비_DJI@DJI,gvol_DJI@DJI,고가_DJI@DJI,저가_DJI@DJI,시가_DJI@DJI,rate_DJI@DJI,symb_DJI@DJI,종가_NII@NI225,전일비_NII@NI225,gvol_NII@NI225,고가_NII@NI225,저가_NII@NI225,시가_NII@NI225,rate_NII@NI225,symb_NII@NI225,종가_LNS@FTSE100,전일비_LNS@FTSE100,gvol_LNS@FTSE100,고가_LNS@FTSE100,저가_LNS@FTSE100,시가_LNS@FTSE100,rate_LNS@FTSE100,symb_LNS@FTSE100,종가_NAS@IXIC,전일비_NAS@IXIC,gvol_NAS@IXIC,고가_NAS@IXIC,저가_NAS@IXIC,시가_NAS@IXIC,rate_NAS@IXIC,symb_NAS@IXIC,종가_SHS@000001,전일비_SHS@000001,gvol_SHS@000001,고가_SHS@000001,저가_SHS@000001,시가_SHS@000001,rate_SHS@000001,symb_SHS@000001,종가_PAS@CAC40,전일비_PAS@CAC40,gvol_PAS@CAC40,고가_PAS@CAC40,저가_PAS@CAC40,시가_PAS@CAC40,rate_PAS@CAC40,symb_PAS@CAC40,종가_SPI@SPX,전일비_SPI@SPX,gvol_SPI@SPX,고가_SPI@SPX,저가_SPI@SPX,시가_SPI@SPX,rate_SPI@SPX,symb_SPI@SPX,종가_HSI@HSI,전일비_HSI@HSI,gvol_HSI@HSI,고가_HSI@HSI,저가_HSI@HSI,시가_HSI@HSI,rate_HSI@HSI,symb_HSI@HSI,종가_XTR@DAX30,전일비_XTR@DAX30,gvol_XTR@DAX30,고가_XTR@DAX30,저가_XTR@DAX30,시가_XTR@DAX30,rate_XTR@DAX30,symb_XTR@DAX30
20190716,27335.63,-23.53,225998674.0,27398.68,27290.24,27349.32,-0.09,DJI@DJI,21535.25,-150.65,51307100.0,21655.52,21514.89,21644.38,-0.69,NII@NI225,7577.2,45.48,625960937.0,7590.07,7524.52,7531.72,0.6,LNS@FTSE100,8222.8,-35.39,193315456.0,8259.75,8204.23,8251.66,-0.43,NAS@IXIC,2937.62,-4.5680000000000005,13181200000.0,2944.82,2931.29,2938.64,-0.16,SHS@000001,5614.38,36.17,68070784.0,5626.79,5573.36,5574.18,0.65,PAS@CAC40,3004.04,-10.26,1742567430.0,3015.02,3001.15,3012.13,-0.34,SPI@SPX,28619.62,64.74,1056373065.0,28634.65,28489.41,28583.93,0.23,HSI@HSI,12430.97,43.63,75136056.0,12465.19,12366.97,12392.19,0.35,XTR@DAX30
20190715,27359.16,27.13,199725008.0,27364.69,27294.17,27364.69,0.1,DJI@DJI,,,,,,,,,7531.72,25.75,497445184.0,7548.33,7487.44,7505.97,0.34,LNS@FTSE100,8258.19,14.04,178138147.0,8264.78,8236.27,8263.18,0.17,NAS@IXIC,2942.19,11.639,16764300000.0,2955.0,2886.7,2921.55,0.4,SHS@000001,5578.21,5.35,55433018.0,5606.48,5550.86,5581.11,0.1,PAS@CAC40,3014.3,0.53,1604048490.0,3017.8,3008.77,3017.8,0.02,SPI@SPX,28554.88,83.26,1357851953.0,28567.25,28071.19,28303.36,0.29,HSI@HSI,12387.34,64.02,70764097.0,12434.14,12301.08,12346.59,0.52,XTR@DAX30
20190712,27332.03,243.95,248386381.0,27333.79,27135.45,27139.49,0.9,DJI@DJI,21685.9,42.37,46799000.0,21720.14,21589.83,21720.14,0.2,NII@NI225,7505.97,-3.85,516637992.0,7537.1,7493.8,7509.82,-0.05,LNS@FTSE100,8244.15,48.11,182716737.0,8245.66,8201.52,8209.2,0.59,NAS@IXIC,2930.55,12.785,13779500000.0,2938.53,2905.81,2915.34,0.44,SHS@000001,5572.86,20.92,62282991.0,5587.84,5552.58,5559.16,0.38,PAS@CAC40,3013.77,13.86,1609598300.0,3013.92,3001.87,3003.36,0.46,SPI@SPX,28471.62,39.82,1241745071.0,28603.87,28399.66,28401.87,0.14,HSI@HSI,12323.32,-8.8,78381758.0,12354.87,12304.98,12318.5,-0.07,XTR@DAX30
20190711,27088.08,227.88,252304479.0,27088.45,26916.32,26950.16,0.85,DJI@DJI,21643.53,110.05,51094300.0,21649.93,21532.57,21547.19,0.51,NII@NI225,7509.82,-20.87,611476289.0,7558.34,7501.66,7530.69,-0.28,LNS@FTSE100,8196.04,-6.49,196482592.0,8226.18,8171.63,8219.29,-0.08,NAS@IXIC,2917.76,2.459,14369300000.0,2945.8,2907.89,2928.06,0.08,SHS@000001,5551.95,-15.63,59254235.0,5592.3,5548.95,5589.68,-0.28,PAS@CAC40,2999.91,6.84,1731135970.0,3002.33,2988.8,2999.62,0.23,SPI@SPX,28431.8,227.11,1100073087.0,28582.69,28347.86,28347.86,0.81,HSI@HSI,12332.12,-41.29,78192163.0,12417.93,12307.34,12401.02,-0.33,XTR@DAX30
20190710,26860.2,76.71,207989938.0,26983.45,26813.11,26851.96,0.29,DJI@DJI,21533.48,-31.67,60716300.0,21601.86,21488.22,21499.46,-0.15,NII@NI225,7530.69,-5.78,559068340.0,7559.12,7515.61,7536.47,-0.08,LNS@FTSE100,8202.53,60.8,205785992.0,8228.6,8160.56,8183.2,0.75,NAS@IXIC,2915.3,-12.928,13548400000.0,2936.75,2908.16,2935.19,-0.44,SHS@000001,5567.59,-4.51,62655945.0,5606.18,5557.66,5562.44,-0.08,PAS@CAC40,2993.07,13.44,1643619370.0,3002.98,2984.62,2989.3,0.45,SPI@SPX,28204.69,88.41,1044342383.0,28311.78,28144.87,28245.09,0.31,HSI@HSI,12373.41,-63.14,80443426.0,12448.81,12356.8,12412.99,-0.51,XTR@DAX30
20190709,26783.49,-22.65,218330307.0,26807.7,26665.57,26725.12,-0.08,DJI@DJI,21565.15,30.8,55554000.0,21687.29,21508.22,21598.15,0.14,NII@NI225,7536.47,-12.8,559718023.0,7553.3,7517.94,7549.27,-0.17,LNS@FTSE100,8141.73,43.35,186158858.0,8146.98,8061.32,8061.41,0.54,NAS@IXIC,2928.23,-5.134,14511100000.0,2937.76,2912.81,2928.82,-0.18,SHS@000001,5572.1,-17.09,64274818.0,5582.77,5544.62,5578.34,-0.31,PAS@CAC40,2979.63,3.68,1636493100.0,2981.9,2963.44,2965.52,0.12,SPI@SPX,28116.28,-215.41,1256159781.0,28312.97,28080.73,28299.73,-0.76,HSI@HSI,12436.55,-106.96,105796865.0,12477.58,12364.16,12436.97,-0.85,XTR@DAX30
20190708,26806.14,-115.98,214290073.0,26839.14,26744.87,26835.64,-0.43,DJI@DJI,21534.35,-212.03,53458400.0,21672.65,21499.57,21665.79,-0.98,NII@NI225,7549.27,-3.87,554945493.0,7571.34,7538.67,7553.14,-0.05,LNS@FTSE100,8098.38,-63.41,194703479.0,8112.91,8078.39,8112.91,-0.78,NAS@IXIC,2933.36,-77.695,21154100000.0,2997.81,2918.72,2997.81,-2.58,SHS@000001,5589.19,-4.52,56685095.0,5598.97,5572.77,5580.26,-0.08,PAS@CAC40,2975.95,-14.46,1554002630.0,2980.76,2970.09,2979.77,-0.48,SPI@SPX,28331.69,-443.14,1289561113.0,28541.1,28194.07,28513.14,-1.54,HSI@HSI,12543.51,-25.02,91084363.0,12587.44,12507.72,12541.18,-0.2,XTR@DAX30
20190705,26922.12,-43.88,192171316.0,26950.81,26733.33,26867.75,-0.16,DJI@DJI,21746.38,43.93,46163300.0,21746.38,21647.73,21703.61,0.2,NII@NI225,7553.14,-50.44,567678639.0,7603.61,7541.86,7603.58,-0.66,LNS@FTSE100,8161.79,-8.44,168681773.0,8171.97,8093.66,8123.28,-0.1,NAS@IXIC,3011.06,5.81,15675500000.0,3014.85,2990.93,3004.74,0.19,SHS@000001,5593.72,-27.0,65872674.0,5616.63,5573.35,5613.92,-0.48,PAS@CAC40,2990.41,-5.41,1287369510.0,2994.03,2967.97,2984.25,-0.18,SPI@SPX,28774.83,-20.94,873112937.0,28880.58,28714.92,28785.53,-0.07,HSI@HSI,12568.53,-61.37,79900186.0,12632.12,12522.11,12632.12,-0.49,XTR@DAX30
20190703,26966.0,179.32,149841005.0,26966.0,26831.44,26832.32,0.67,DJI@DJI,21638.16,-116.11,56701800.0,21708.72,21566.65,21684.07,-0.53,NII@NI225,7609.32,50.13,703630387.0,7621.02,7558.47,7559.19,0.66,LNS@FTSE100,8170.23,61.14,154727318.0,8170.23,8122.34,8129.57,0.75,NAS@IXIC,3015.26,-28.68,21229600000.0,3031.83,3006.33,3031.83,-0.94,SHS@000001,5618.81,42.0,65254026.0,5618.81,5579.04,5579.24,0.75,PAS@CAC40,2995.82,22.81,1093866710.0,2995.84,2977.96,2978.08,0.77,SPI@SPX,28855.14,-20.42,1331238686.0,28891.89,28721.21,28781.97,-0.07,HSI@HSI,12616.24,89.52,70392698.0,12631.81,12545.79,12548.3,0.71,XTR@DAX30
20190702,26786.68,69.25,219268965.0,26787.56,26632.65,26719.53,0.26,DJI@DJI,21754.27,24.3,56411400.0,21784.22,21697.31,21699.43,0.11,NII@NI225,7559.19,61.69,573582733.0,7565.27,7497.5,7497.5,0.82,LNS@FTSE100,8109.09,17.93,194631680.0,8109.37,8063.11,8086.65,0.22,NAS@IXIC,3043.94,-0.96,21452100000.0,3048.48,3033.78,3042.58,-0.03,SHS@000001,5576.82,8.91,69662804.0,5582.91,5556.76,5578.38,0.16,PAS@CAC40,2973.01,8.68,1656797090.0,2973.21,2955.92,2964.66,0.29,SPI@SPX,28875.56,332.94,2175703765.0,28959.06,28768.54,28904.04,1.17,HSI@HSI,12526.72,5.34,68934477.0,12548.22,12484.26,12546.93,0.04,XTR@DAX30
20190701,26717.43,117.47,285350219.0,26890.64,26616.21,26805.86,0.44,DJI@DJI,21729.97,454.05,68981800.0,21758.34,21559.17,21566.27,2.13,NII@NI225,7497.5,71.87,654280870.0,7530.24,7425.63,7425.63,0.97,LNS@FTSE100,8091.16,84.92,220619549.0,8150.45,8059.29,8145.85,1.06,NAS@IXIC,3044.9,66.024,25084000000.0,3045.37,3014.69,3024.62,2.22,SHS@000001,5567.91,28.95,72836716.0,5611.28,5567.91,5584.13,0.52,PAS@CAC40,2964.33,22.57,2042077050.0,2977.93,2952.22,2971.41,0.77,SPI@SPX,,,,,,,,,12521.38,122.58,93739950.0,12619.68,12519.3,12616.34,0.99,XTR@DAX30
20190628,26599.96,73.38,499348325.0,26638.35,26522.27,26605.93,0.28,DJI@DJI,21275.92,-62.25,63983400.0,21324.93,21199.85,21282.22,-0.29,NII@NI225,7425.63,23.3,730443669.0,7436.18,7398.92,7402.33,0.31,LNS@FTSE100,8006.24,38.49,409760026.0,8010.15,7961.46,7988.76,0.48,NAS@IXIC,2978.88,-17.914,18143200000.0,2992.24,2961.22,2992.24,-0.6,SHS@000001,5538.97,45.36,80403102.0,5545.06,5486.28,5491.17,0.83,PAS@CAC40,2941.76,16.84,2959726110.0,2943.98,2929.05,2932.94,0.58,SPI@SPX,28542.62,-78.8,1532668003.0,28632.59,28416.96,28632.59,-0.28,HSI@HSI,12398.8,127.77,99449250.0,12408.22,12297.63,12302.77,1.04,XTR@DAX30
20190627,26526.58,-10.24,246929846.0,26607.24,26465.32,26523.72,-0.04,DJI@DJI,21338.17,251.58,63227500.0,21338.17,21123.97,21156.88,1.19,NII@NI225,7402.33,-14.06,665860345.0,7439.43,7375.51,7416.39,-0.19,LNS@FTSE100,7967.76,57.79,205620208.0,7976.58,7935.47,7939.36,0.73,NAS@IXIC,2996.79,20.509,19539700000.0,3011.54,2981.05,2982.61,0.69,SHS@000001,5493.61,-7.11,70575499.0,5511.22,5465.62,5508.38,-0.13,PAS@CAC40,2924.92,11.14,1725782520.0,2929.3,2918.57,2919.66,0.38,SPI@SPX,28621.42,399.44,1731853092.0,28621.42,28287.34,28352.94,1.42,HSI@HSI,12271.03,25.71,85035616.0,12334.57,12209.34,12308.26,0.21,XTR@DAX30
20190626,26536.82,-11.4,274338528.0,26660.04,26536.33,26599.42,-0.04,DJI@DJI,21086.59,-107.22,51905500.0,21129.64,21035.84,21067.68,-0.51,NII@NI225,7416.39,-6.04,674672116.0,7435.9,7405.54,7422.43,-0.08,LNS@FTSE100,7909.97,25.25,210601824.0,7974.28,7903.07,7933.92,0.32,NAS@IXIC,2976.28,-5.79,17445000000.0,2986.91,2958.46,2964.62,-0.19,SHS@000001,5500.72,-13.85,74376357.0,5531.45,5497.22,5504.67,-0.25,PAS@CAC40,2913.78,-3.6,2005584140.0,2932.59,2912.99,2926.07,-0.12,SPI@SPX,28221.98,36.0,1475672374.0,28267.98,27985.98,28046.16,0.13,HSI@HSI,12245.32,16.88,87524744.0,12315.84,12189.49,12210.52,0.14,XTR@DAX30
20190625,26548.22,-179.32,282163200.0,26752.31,26527.66,26731.61,-0.67,DJI@DJI,21193.81,-92.18,55610800.0,21313.77,21114.47,21238.07,-0.43,NII@NI225,7422.43,5.74,626139968.0,7429.72,7373.22,7416.69,0.08,LNS@FTSE100,7884.72,-120.98,212380554.0,8007.31,7879.16,8005.27,-1.51,NAS@IXIC,2982.07,-26.074,24369900000.0,3004.91,2948.99,3004.91,-0.87,SHS@000001,5514.57,-7.14,69692725.0,5523.57,5499.65,5499.82,-0.13,PAS@CAC40,2917.38,-27.97,2020032890.0,2946.52,2916.01,2945.78,-0.95,SPI@SPX,28185.98,-327.02,1909262048.0,28470.1,28066.13,28447.96,-1.15,HSI@HSI,12228.44,-46.13,73907229.0,12284.57,12213.41,12226.88,-0.38,XTR@DAX30
20190624,26727.54,8.41,232389229.0,26806.52,26723.37,26727.61,0.03,DJI@DJI,21285.99,27.35,44541600.0,21317.86,21185.67,21223.56,0.13,NII@NI225,7416.69,9.19,646879497.0,7435.54,7399.56,7407.5,0.12,LNS@FTSE100,8005.7,-26.01,206110066.0,8047.56,8004.63,8040.58,-0.32,NAS@IXIC,3008.15,6.167999999999998,21049400000.0,3012.83,2994.42,3004.29,0.21,SHS@000001,5521.71,-6.62,71217549.0,5547.11,5514.14,5534.35,-0.12,PAS@CAC40,2945.35,-5.11,1733220420.0,2954.92,2944.05,2951.42,-0.17,SPI@SPX,28513.0,39.29,1380240405.0,28634.48,28358.06,28400.63,0.14,HSI@HSI,12274.57,-65.35,89756318.0,12341.56,12250.71,12308.11,-0.53,XTR@DAX30
20190621,26719.13,-34.04,485562238.0,26907.37,26705.87,26749.12,-0.13,DJI@DJI,21258.64,-204.22,91820800.0,21497.82,21221.7,21487.67,-0.95,NII@NI225,7407.5,-16.94,1496823402.0,7456.79,7382.94,7424.44,-0.23,LNS@FTSE100,8031.71,-19.63,288013508.0,8073.02,8011.2,8028.69,-0.24,NAS@IXIC,3001.98,14.861,28697400000.0,3010.35,2989.25,2990.37,0.5,SHS@000001,5528.33,-7.23,186450641.0,5582.24,5518.39,5534.43,-0.13,PAS@CAC40,2950.46,-3.72,3033185230.0,2964.15,2946.87,2952.71,-0.13,SPI@SPX,28473.71,-76.72,2239069422.0,28581.51,28359.25,28581.51,-0.27,HSI@HSI,12339.92,-15.47,210689661.0,12425.2,12316.41,12351.98,-0.13,XTR@DAX30
20190620,26753.17,249.17,278165159.0,26798.63,26539.69,26665.38,0.94,DJI@DJI,21462.86,128.99,57361400.0,21491.39,21377.27,21417.74,0.6,NII@NI225,7424.44,20.9,720202927.0,7460.83,7403.54,7403.54,0.28,LNS@FTSE100,8051.34,64.02,207366548.0,8088.88,7996.87,8087.45,0.8,NAS@IXIC,2987.12,69.316,29101200000.0,2997.39,2915.09,2917.33,2.38,SHS@000001,5535.57,17.13,94350511.0,5564.13,5535.57,5551.03,0.31,PAS@CAC40,2954.18,27.72,2057677850.0,2958.06,2931.5,2949.6,0.95,SPI@SPX,28550.43,348.29,1876479428.0,28563.08,28258.02,28308.85,1.23,HSI@HSI,12355.39,46.86,95166035.0,12438.37,12355.39,12409.58,0.38,XTR@DAX30
20190619,26504.0,38.46,240947088.0,26569.75,26415.05,26490.16,0.15,DJI@DJI,21333.87,361.16,66088400.0,21358.72,21213.43,21223.17,1.72,NII@NI225,7403.54,-39.5,774630702.0,7454.93,7399.17,7443.04,-0.53,LNS@FTSE100,7987.32,33.44,201732828.0,7998.59,7930.38,7970.26,0.42,NAS@IXIC,2917.8,27.645,23075700000.0,2953.34,2916.22,2944.12,0.96,SHS@000001,5518.45,8.73,96950789.0,5521.81,5496.54,5513.32,0.16,PAS@CAC40,2926.46,8.71,1864220240.0,2931.74,2911.43,2920.55,0.3,SPI@SPX,28202.14,703.37,2140268338.0,28224.87,28022.49,28224.87,2.56,HSI@HSI,12308.53,-23.22,104190582.0,12346.7,12291.19,12321.43,-0.19,XTR@DAX30
20190618,26465.54,353.01,273485882.0,26527.19,26227.76,26228.88,1.35,DJI@DJI,20972.71,-151.29,56267300.0,21153.65,20924.19,21111.77,-0.72,NII@NI225,7443.04,85.73,823683891.0,7469.19,7345.55,7357.31,1.17,LNS@FTSE100,7953.88,108.86,224045102.0,8005.21,7911.67,7920.98,1.39,NAS@IXIC,2890.16,2.536,14770500000.0,2898.33,2874.31,2891.09,0.09,SHS@000001,5509.73,118.79,115582204.0,5516.06,5376.12,5386.38,2.2,PAS@CAC40,2917.75,28.08,2003753210.0,2930.79,2905.44,2906.71,0.97,SPI@SPX,27498.77,271.61,1598571852.0,27584.12,27201.02,27289.7,1.0,HSI@HSI,12331.75,245.93,153990361.0,12358.0,11987.55,12069.37,2.03,XTR@DAX30
20190617,26112.53,22.92,199495942.0,26165.78,26049.8,26108.53,0.09,DJI@DJI,21124.0,7.11,50581700.0,21185.25,21044.62,21094.96,0.03,NII@NI225,7357.31,11.53,548166116.0,7370.7,7324.54,7345.78,0.16,LNS@FTSE100,7845.02,48.37,193415935.0,7865.98,7812.61,7819.43,0.62,NAS@IXIC,2887.62,5.648,15396500000.0,2902.48,2877.39,2880.42,0.2,SHS@000001,5390.95,23.34,61975548.0,5408.75,5368.07,5370.76,0.43,PAS@CAC40,2889.67,2.69,1579314340.0,2897.27,2887.3,2889.75,0.09,SPI@SPX,27227.16,108.81,1533264632.0,27503.1,27227.16,27252.45,0.4,HSI@HSI,12085.82,-10.58,84991339.0,12124.68,12059.92,12112.47,-0.09,XTR@DAX30
20190614,26089.61,-17.16,208023993.0,26162.28,25988.09,26076.36,-0.07,DJI@DJI,21116.89,84.89,62344200.0,21119.73,20971.18,21049.41,0.4,NII@NI225,7345.78,-22.79,629607997.0,7368.8,7316.44,7368.57,-0.31,LNS@FTSE100,7796.66,-40.47,179852052.0,7819.21,7778.12,7807.19,-0.52,NAS@IXIC,2881.97,-28.767,21543600000.0,2924.32,2879.66,2913.0,-0.99,SHS@000001,5367.62,-8.01,67557818.0,5369.38,5342.15,5367.1,-0.15,PAS@CAC40,2886.98,-4.66,1562976920.0,2894.45,2879.62,2886.82,-0.16,SPI@SPX,27118.35,-176.36,2093900515.0,27275.88,27051.75,27180.74,-0.65,HSI@HSI,12096.4,-72.65,70037528.0,12136.65,12049.76,12124.36,-0.6,XTR@DAX30
20190613,26106.77,101.94,213396960.0,26146.91,25995.71,26036.94,0.39,DJI@DJI,21032.0,-97.72,67707700.0,21111.23,20932.13,21040.91,-0.46,NII@NI225,7368.57,0.95,627578457.0,7398.61,7350.98,7367.62,0.01,LNS@FTSE100,7837.13,44.41,183700426.0,7848.36,7813.6,7822.56,0.57,NAS@IXIC,2910.74,1.361,21295800000.0,2918.42,2885.92,2905.29,0.05,SHS@000001,5375.63,0.71,71447607.0,5392.51,5353.11,5361.6,0.01,PAS@CAC40,2891.64,11.8,1638957190.0,2895.24,2881.99,2886.24,0.41,SPI@SPX,27294.71,-13.75,1903405324.0,27294.71,26825.35,27217.72,-0.05,HSI@HSI,12169.05,53.37,69172096.0,12201.78,12079.6,12095.21,0.44,XTR@DAX30
20190612,26004.83,-43.68,223691849.0,26082.1,25958.66,26040.3,-0.17,DJI@DJI,21129.72,-74.56,58235900.0,21259.7,21118.75,21130.39,-0.35,NII@NI225,7367.62,-30.83,824874258.0,7398.45,7329.26,7398.45,-0.42,LNS@FTSE100,7792.72,-29.85,197098025.0,7819.16,7773.97,7803.13,-0.38,NAS@IXIC,2909.38,-16.336,24025600000.0,2924.7,2903.88,2917.22,-0.56,SHS@000001,5374.92,-33.52,73503411.0,5394.85,5358.81,5379.15,-0.62,PAS@CAC40,2879.84,-5.88,1618915590.0,2888.57,2874.68,2882.73,-0.2,SPI@SPX,27308.46,-480.88,1924622900.0,27603.12,27222.03,27603.12,-1.73,HSI@HSI,12115.68,-40.13,69957379.0,12132.28,12068.11,12093.98,-0.33,XTR@DAX30
20190611,26048.51,-14.17,253486766.0,26248.67,25998.87,26180.59,-0.05,DJI@DJI,21204.28,69.86,53672300.0,21227.18,21066.62,21099.54,0.33,NII@NI225,7398.45,22.91,690488105.0,7420.73,7375.54,7375.54,0.31,LNS@FTSE100,7822.57,-0.6,210984591.0,7909.99,7798.63,7901.04,-0.01,NAS@IXIC,2925.72,73.586,26052600000.0,2927.43,2854.07,2854.07,2.58,SHS@000001,5408.45,25.96,85085102.0,5431.54,5381.31,5382.88,0.48,PAS@CAC40,2885.72,-1.01,2038179620.0,2910.61,2878.53,2903.27,-0.03,SPI@SPX,27789.34,210.7,1881134016.0,27857.85,27577.91,27677.06,0.76,HSI@HSI,12155.81,110.43,95140720.0,12227.4,12117.34,12133.6,0.92,XTR@DAX30
20190610,26062.68,78.74,249276197.0,26210.61,26054.31,26090.22,0.3,DJI@DJI,21134.42,249.71,59968200.0,21166.12,21077.95,21095.4,1.2,NII@NI225,7375.54,43.6,460904362.0,7380.14,7331.94,7331.94,0.59,LNS@FTSE100,7823.17,81.07,203887611.0,7895.44,7795.76,7798.87,1.05,NAS@IXIC,2852.13,24.332,16658600000.0,2861.13,2824.36,2833.02,0.86,SHS@000001,5382.5,18.45,45854027.0,5397.35,5369.82,5382.29,0.34,PAS@CAC40,2886.73,13.39,1854780010.0,2904.77,2885.51,2885.83,0.47,SPI@SPX,27578.64,613.36,2342607763.0,27606.42,27155.03,27206.61,2.27,HSI@HSI,,,,,,,,
20190607,25983.94,263.28,263011043.0,26072.75,25768.72,25768.72,1.02,DJI@DJI,20884.71,110.67,52270100.0,20907.77,20816.58,20859.78,0.53,NII@NI225,7331.94,72.09,610885099.0,7347.41,7258.16,7259.85,0.99,LNS@FTSE100,7742.1,126.55,206902232.0,7767.02,7647.91,7652.97,1.66,NAS@IXIC,,,,,,,,,5364.05,85.63,88149053.0,5389.95,5299.71,5299.71,1.62,PAS@CAC40,2873.34,29.85,1848513800.0,2884.97,2852.87,2852.87,1.05,SPI@SPX,,,,,,,,,12045.38,92.24,80549939.0,12096.61,11987.17,12003.92,0.77,XTR@DAX30
20190606,25720.66,181.09,248068144.0,25800.3,25518.05,25567.45,0.71,DJI@DJI,20774.04,-2.06,61423200.0,20842.28,20745.84,20745.84,-0.01,NII@NI225,7259.85,39.63,640479980.0,7275.66,7218.67,7220.22,0.55,LNS@FTSE100,7615.55,40.08,206708603.0,7634.12,7546.22,7582.24,0.53,NAS@IXIC,2827.8,-33.62,17706400000.0,2862.33,2822.19,2862.33,-1.17,SHS@000001,5278.43,-13.56,100763274.0,5332.69,5264.62,5293.72,-0.26,PAS@CAC40,2843.49,17.34,1949547650.0,2852.1,2822.45,2828.51,0.61,SPI@SPX,26965.28,69.84,1651470618.0,26984.02,26837.67,26935.87,0.26,HSI@HSI,11953.14,-27.67,89561094.0,12076.95,11899.82,11987.92,-0.23,XTR@DAX30
20190605,25539.57,207.39,262658324.0,25544.66,25373.58,25451.0,0.82,DJI@DJI,20776.1,367.56,74470500.0,20800.64,20646.15,20667.89,1.8,NII@NI225,7220.22,5.93,768040725.0,7259.24,7201.36,7216.74,0.08,LNS@FTSE100,7575.48,48.36,211599831.0,7589.47,7498.17,7585.68,0.64,NAS@IXIC,2861.42,-0.862,18156100000.0,2888.77,2858.57,2882.94,-0.03,SHS@000001,5292.0,23.74,85566187.0,5306.83,5265.6,5271.26,0.45,PAS@CAC40,2826.15,22.88,2031189580.0,2827.28,2800.92,2818.09,0.82,SPI@SPX,26895.44,133.92,1952757597.0,27119.48,26803.66,27116.08,0.5,HSI@HSI,11980.81,9.64,81806644.0,12057.73,11928.87,11981.18,0.08,XTR@DAX30
20190604,25332.18,512.4,281688224.0,25343.77,24962.82,24962.82,2.06,DJI@DJI,20408.54,-2.34,71300200.0,20464.57,20289.64,20435.86,-0.01,NII@NI225,7214.29,29.49,855206551.0,7223.96,7138.14,7184.8,0.41,LNS@FTSE100,7527.12,194.1,236745786.0,7529.5,7385.02,7413.94,2.65,NAS@IXIC,2862.28,-27.801,18846400000.0,2888.39,2851.97,2887.64,-0.96,SHS@000001,5268.26,26.8,104123283.0,5278.91,5191.61,5204.22,0.51,PAS@CAC40,2803.27,58.82,2294213170.0,2804.49,2762.64,2762.64,2.14,SPI@SPX,26761.52,-132.34,1574913420.0,26994.08,26671.9,26994.08,-0.49,HSI@HSI,11971.17,178.36,107666086.0,11987.89,11713.87,11716.55,1.51,XTR@DAX30
20190603,24819.78,4.74,328235054.0,24935.21,24680.57,24830.16,0.02,DJI@DJI,20410.88,-190.31,69524700.0,20438.03,20305.74,20327.87,-0.92,NII@NI225,7184.8,23.09,733568121.0,7186.71,7079.71,7161.71,0.32,LNS@FTSE100,7333.02,-120.13,257364812.0,7457.66,7292.22,7441.22,-1.61,NAS@IXIC,2890.08,-8.615,21594400000.0,2920.83,2875.9,2901.74,-0.3,SHS@000001,5241.46,33.84,85037510.0,5241.46,5152.3,5171.61,0.65,PAS@CAC40,2744.45,-7.61,2421191120.0,2763.07,2728.81,2751.53,-0.28,SPI@SPX,26893.86,-7.23,1769321167.0,26968.1,26735.48,26909.71,-0.03,HSI@HSI,11792.81,65.97,104353690.0,11793.63,11620.64,11661.12,0.56,XTR@DAX30
20190531,24815.04,-354.84,292231385.0,25046.31,24809.51,25046.31,-1.41,DJI@DJI,20601.19,-341.34,81792800.0,20823.1,20581.58,20785.21,-1.63,NII@NI225,7161.71,-56.45,880392199.0,7218.16,7130.85,7218.16,-0.78,LNS@FTSE100,7453.15,-114.57,223420743.0,7506.86,7448.23,7470.95,-1.51,NAS@IXIC,2898.7,-7.11,19523100000.0,2922.91,2895.58,2904.5,-0.24,SHS@000001,5207.63,-41.28,95541855.0,5208.07,5160.91,5198.76,-0.79,PAS@CAC40,2752.06,-36.8,2206214290.0,2768.98,2750.52,2766.15,-1.32,SPI@SPX,26901.09,-213.79,1886047347.0,27155.36,26850.27,27002.96,-0.79,HSI@HSI,11726.84,-175.24,98490773.0,11755.12,11662.07,11742.21,-1.47,XTR@DAX30
20190530,25169.88,43.47,215244420.0,25218.54,25066.75,25139.94,0.17,DJI@DJI,20942.53,-60.84,60498900.0,20942.53,20809.29,20881.5,-0.29,NII@NI225,7218.16,32.86,658203258.0,7236.68,7180.57,7185.3,0.46,LNS@FTSE100,7567.72,20.41,186660792.0,7595.9,7527.66,7565.46,0.27,NAS@IXIC,2905.81,-8.891,20575900000.0,2907.85,2881.38,2903.43,-0.31,SHS@000001,5248.91,26.79,55594617.0,5258.05,5229.74,5241.95,0.51,PAS@CAC40,2788.86,5.84,1757961170.0,2799.0,2776.74,2786.94,0.21,SPI@SPX,27114.88,-120.83,1942290937.0,27319.25,27020.73,27319.25,-0.44,HSI@HSI,11902.08,64.27,47889503.0,11924.66,11858.29,11885.07,0.54,XTR@DAX30
